,id review,coffee,rating,date,beans,roast,drinks,barista,coffee_sentiment,go,do,out,ambient,price,place_sentiment,baked,lunch,breakfast,snacks,food_sentiment,sentence_normalized,sum
7234,895,Stonemill,4.0 star rating,5/14/2019,0.0,0.0,0.026689213748845513,0.0,0.031098520678556143,0.0,0.0,0.0,0.0,0.0,0.0,0.008649988268461367,0.027581615808723165,0.11579473428470963,0.0,0.0," Desserts here are a mixed bag, our favorites being the matcha parfait (sundae) and the strawberry roll cake",0.2098140727892958
7235,895,Stonemill,4.0 star rating,5/14/2019,0.0,0.016395645894598822,0.01714145789728138,0.0,0.0,0.008053002114799162,0.0,0.0183147418598252,0.026141371394887966,0.0,0.010303257374565543,0.014814814814814814,0.0,0.0495803431090608,0.0,0.0," Their matcha cream puff looks beautiful, but the cream puff shell was extremely hard and off putting",0.1607446344598337
7236,895,Stonemill,4.0 star rating,5/14/2019,0.0,0.0,0.03548618919549268,0.02335072312471522,0.0,0.0,0.010589275952301446,0.00947877943928333,0.0,0.0,0.010664884594841714,0.04600437062282362,0.012224244671977023,0.04105642463992786,0.0,0.0," The matcha pie looked appealing, a fluffy matcha meringue , but the person in front of us got the last slice of the day",0.1888548922413629
7237,895,Stonemill,4.0 star rating,5/14/2019,0.03086066999241838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0301854556236491,0.04264014327112209,0.0,0.0,0.08182029497292262,0.05152540399295447,0.0,0.13018891098082386, Food items are slow out of the kitchen and timing is off,0.36722087883389054
7238,895,Stonemill,4.0 star rating,5/14/2019,0.0,0.0,0.11709845008680778,0.0,0.03898405877927252,0.1178838802693079,0.014975497667455975,0.013405018437777725,0.0382670493768688,0.0,0.0,0.0,0.01728769260487695,0.05806255254833489,0.0,0.0,  We had received and finished our teas before desserts had even arrived at the table,0.41596419977070254
7239,895,Stonemill,4.0 star rating,5/14/2019,0.023002185311411807,0.0,0.059012071969676796,0.0436852028330519,0.10314212462587934,0.07277466718104394,0.06603573764586061,0.01182211503553181,0.011249455117713783,0.06356417261637282,0.1729188249679848,0.06694045289741214,0.030492623583089882,0.02560317908808562,0.07453559924999298,0.1552593359305552,"All in all, a good option if you like matcha (and don't mind staying up late!)",0.9800377480536635
7240,896,La Promenade,4.0 star rating,3/26/2019,0.0,0.0,0.00903434156188163,0.08917204687580273,0.0842151921066519,0.08913040039721339,0.33968311024337877,0.04343722427630694,0.09644398722958876,0.07784989441615231,0.34210848653681425,0.035136418446315335,0.01867284217433178,0.0,0.0,0.1901530754166114,Good place to study or get work done,1.4150370196810491
7241,896,La Promenade,4.0 star rating,3/26/2019,0.0,0.0,0.05901207196967681,0.0436852028330519,0.06876141641725289,0.08317104820690738,0.026414295058344243,0.01182211503553181,0.03374836535314135,0.03178208630818641,0.15961737689352443,0.04781460921243725,0.09147787074926965,0.01280158954404281,0.0,0.2522964208871522," Foods pretty good as well, and they have beer and wine:) gets crowded though",0.9224044684685192
7242,896,La Promenade,4.0 star rating,3/26/2019,0.0,0.0,0.0,0.0,0.0,0.14705530217450657,0.05494505494505495,0.02950978288503027,0.028080337325502348,0.0,0.04426989514189718,0.007956831933771478,0.012685698213721506,0.021303132696226166,0.0,0.0," I've come here twice where there is no table available, but after a few minutes something seems to become available",0.3458060353157104
7243,896,La Promenade,4.0 star rating,3/26/2019,0.0,0.0,0.02555297672784786,0.02522166361526592,0.0,0.054021180454921484,0.1372527032615033,0.061429511683395124,0.09742313910673,0.05504818825631804,0.4838144614632961,0.04969039949999534,0.026407386650992317,0.0443460070158493,0.0,0.0, Really like this place,1.0602076177361148
7245,897,Matcha Café,4.0 star rating,5/25/2019,0.056343616981901115,0.0,0.01806868312376326,0.0,0.04210759605332595,0.03819874302737716,0.016175386202065656,0.01447907475876898,0.013777712461369824,0.0,0.16290880311276867,0.035136418446315335,0.01867284217433178,0.0627147245589065,0.18257418583505539,0.07130740328122927,"Really yummy, but didn't satisfy my sweet tooth",0.7324651900171788
7246,897,Matcha Café,4.0 star rating,5/25/2019,0.0,0.0,0.038329465091771785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11086501753962325,0.0,0.0, ( I had the ice cream btw),0.14919448263139504
7247,897,Matcha Café,4.0 star rating,5/25/2019,0.0,0.018330889377669163,0.006388244181961965,0.05044332723053184,0.029774566708770687,0.009003530075820249,0.01143772527179194,0.02047650389446504,0.038969255642692005,0.0,0.20734905491284117,0.016563466499998444,0.026407386650992317,0.011086501753962325,0.0,0.10084389681792216," One this is certain though, everything on the menu looks really pretty, so it makes for a nice thing to post on your ig",0.5470743490194193
7249,898,Sightglass 2,4.0 star rating,3/15/2019,0.0,0.024000768036865964,0.008364175006200557,0.01651145466709566,0.0,0.0,0.0,0.13405018437777724,0.05102273250249173,0.0,0.12065939548135232,0.01084333414387259,0.0,0.0,0.0,0.0,"Pretty chill environment , this coffee shop has kind of a neighborhood flair ",0.3654520442156561
7250,898,Sightglass 2,4.0 star rating,3/15/2019,0.0,0.0,0.0,0.09768308314557043,0.0,0.013948208816291767,0.0,0.015861031714362882,0.01509272781182455,0.0,0.07138306102482496,0.0,0.0,0.034350269328636315,0.0,0.0, The staff are really helpful and very informative,0.2483183818415109
7251,898,Sightglass 2,4.0 star rating,3/15/2019,0.0,0.018330889377669163,0.019164732545885896,0.01261083180763296,0.0,0.045017650379101236,0.06862635163075165,0.04095300778893008,0.09742313910673002,0.02752409412815902,0.2649460146108526,0.033126932999996896,0.039611079976488474,0.02217300350792465,0.032274861218395144,0.0," If you are a hipster that likes to pop up at coffee shops with your mac book and pretend to look important , this is defanitly the place for you ",0.7217825890785179
7252,898,Sightglass 2,4.0 star rating,3/15/2019,0.02182178902359924,0.02008048322256247,0.02099391264787023,0.0690723704994422,0.06523280730534421,0.029588619118217686,0.08770580193070293,0.04486177232736354,0.032016510547031835,0.0,0.18928292442190078,0.04536092116265145,0.014463921353509292,0.024289308377863014,0.07071067811865475,0.0,  I typically like to see if coffee shops are dog friendly and this obe didn't really have that feel,0.7354818200567136
7253,898,Sightglass 2,4.0 star rating,3/15/2019,0.0,0.04016096644512494,0.02099391264787023,0.0,0.032616403652672106,0.04931436519702948,0.012529400275814704,0.11215443081840885,0.042688680729375775,0.0,0.03785658488438016,0.01814436846506058,0.0,0.0,0.0,0.01841149235796647, The shop is located behind a huge tree in front of the building so its kinda hard to find,0.38487060547370333
7255,899,Réveille Coffee,4.0 star rating,2/10/2019,0.0,0.02839809171235324,0.009896625331298044,0.039073233258228174,0.04612656040144425,0.013948208816291767,0.0,0.0793051585718144,0.1811127337418946,0.0,0.14276612204964992,0.012830005981991684,0.0,0.05152540399295447,0.0,0.07811334658849432,"Great coffee shop, very posh and upscale",0.6830954904464149
7256,899,Réveille Coffee,4.0 star rating,2/10/2019,0.03450327796711771,0.0,0.19916574289765923,0.07644910495784081,0.18049871809528883,0.0,0.009905360646879092,0.008866586276648858,0.008437091338285338,0.09534625892455924,0.06983260239091693,0.007172191381865587,0.0,0.0,0.0,0.01455556274348955,"At nearly $6 for a latte, it's EXPENSIVE; however, my latte was silky smooth and made to perfection with love by a passionate barista who really knew what they were doing",0.7047324976205511
7257,899,Réveille Coffee,4.0 star rating,2/10/2019,0.023002185311411807,0.0,0.1254006529355632,0.0,0.10314212462587932,0.020792762051726844,0.013207147529172122,0.03546634510659543,0.022498910235427567,0.0,0.09311013652122258,0.0,0.0,0.0,0.0,0.0,"I would come back if I am in the area and in need of a kick, though it's unusual for me to justify $6 for a latte regularly",0.43662026431699885
7259,900,Weaver’s Coffee &,4.0 star rating,6/9/2018,0.0,0.03522349768381735,0.012275252962963902,0.06058047645908206,0.05721295676906231,0.2249081092080689,0.02197802197802198,0.17705869731018165,0.19656236127851645,0.0,0.1770795805675887,0.015913663867542956,0.0,0.021303132696226166,0.0,0.11303562913975204,Great coffee shop! It's located in the heart of Castro and has beautiful window seating for people watching and a nice view of the district,1.1131313799208244
7260,900,Weaver’s Coffee &,4.0 star rating,6/9/2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05319951765989314,0.03374836535314135,0.0,0.019952172111690553,0.0,0.0,0.0,0.0,0.0," Right now, I'm sipping a Gibraltar by the window",0.10690005512472504
7261,900,Weaver’s Coffee &,4.0 star rating,6/9/2018,0.0,0.0,0.17813925596336477,0.019536616629114087,0.13837968120433275,0.0,0.0,0.047583095143088644,0.1207418224945964,0.0,0.0892288262810312,0.0,0.0,0.017175134664318158,0.0,0.13018891098082389, It tastes great and perfectly blended with the milk,0.74097334336067
7262,900,Weaver’s Coffee &,4.0 star rating,6/9/2018,0.0,0.02839809171235324,0.014844937996947066,0.13675631640379862,0.0922531208028885,0.0418446264488753,0.017719247798458352,0.18240186471517314,0.2112981893655437,0.021320071635561044,0.24091783095878425,0.03849001794597506,0.020455073743230655,0.017175134664318158,0.0,0.18226447537315343," My barista did a great job! This coffee shop is great and I recommend it for those living in the area! Weaver's is a good neighborhood coffee shop to go to! Before the gym or after, make sure to stop right in!",1.2461389995650605
7263,901,Philz 3,4.0 star rating,"4/23/2019
            





Updated review",0.0,0.0,0.18068683123763257,0.16050968437644492,0.21053798026662976,0.0,0.03235077240413131,0.057916299035075926,0.12399941215232842,0.0,0.11403616217893806,0.011712139482105111,0.03734568434866356,0.015678681139726626,0.0,0.07130740328122927,Friendly staff and great & creative mixed coffee drinks,1.0160810499029056
7264,901,Philz 3,4.0 star rating,"4/23/2019
            





Updated review",0.0,0.0,0.027103024685644884,0.0,0.04210759605332595,0.05093165736983622,0.03235077240413131,0.0,0.013777712461369824,0.0,0.048872640933830605,0.011712139482105111,0.0,0.015678681139726626,0.0,0.023769134427076424," I love a few of their coffee blends and dislike others, but they have plenty to choose from",0.266303358957047
7265,901,Philz 3,4.0 star rating,"4/23/2019
            





Updated review",0.0,0.0,0.17165248967575095,0.017834409375160544,0.12632278815997786,0.0,0.0,0.0,0.013777712461369824,0.0,0.0,0.023424278964210222,0.0,0.0,0.0,0.0, Only downside is that ordering drinks takes awhile,0.35301167863646943
7266,901,Philz 3,4.0 star rating,"4/23/2019
            





Updated review",0.0,0.0,0.17165248967575095,0.017834409375160544,0.12632278815997786,0.05093165736983622,0.03235077240413131,0.0,0.027555424922739647,0.0,0.0,0.011712139482105111,0.0,0.0,0.0,0.0," If you see a line longer than 5 people, it's at least 10m until you get your drink",0.4383596813897016
7268,902,Blue Bottle 3,4.0 star rating,5/31/2019,0.0,0.0,0.02555297672784786,0.02522166361526592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07922215995297695,0.0443460070158493,0.0,0.0,Affogato and the waffle was what I ordered,0.17434280731194002
7269,902,Blue Bottle 3,4.0 star rating,5/31/2019,0.0,0.0,0.007823969299055072,0.03089010316076077,0.07293249574894727,0.04410810913912308,0.02801659073402629,0.025078493128775952,0.011931848997583691,0.10112997936948631,0.1551914781953526,0.030429030972509232,0.03234231136765754,0.027156272329678422,0.0,0.16467739391852365," Omg, so good! Although the wait was really long for the waffle, it was totally worth it",0.7317080763614798
7270,902,Blue Bottle 3,4.0 star rating,5/31/2019,0.0,0.0,0.016728350012401114,0.0,0.03898405877927252,0.023576776053861583,0.02995099533491195,0.013405018437777725,0.0,0.0,0.01508242443516904,0.05421667071936295,0.01728769260487695,0.0,0.08451542547285165,0.0, It was crispy yet fluffy with a slight hint of sweetness that is perfect with coffee,0.2937474118504855
7271,902,Blue Bottle 3,4.0 star rating,5/31/2019,0.0,0.0,0.046943815794330435,0.06178020632152154,0.14586499149789453,0.022054054569561544,0.05603318146805258,0.025078493128775952,0.023863697995167382,0.06741998624632421,0.19751642679408513,0.060858061945018464,0.03234231136765754,0.0,0.0,0.3293547878370473, The affogato was good also,1.0691100149654367
7272,902,Blue Bottle 3,4.0 star rating,5/31/2019,0.0,0.0,0.0890696279816824,0.0,0.0922531208028885,0.013948208816291767,0.0,0.0,0.01509272781182455,0.0,0.01784576525620624,0.0,0.04091014748646131,0.0,0.0,0.0, I do prefer it in a cup vs the bowl they gave me though,0.2691195981553548
7273,902,Blue Bottle 3,4.0 star rating,5/31/2019,0.04364357804719848,0.0,0.0839756505914809,0.0,0.06523280730534421,0.0,0.0,0.011215443081840885,0.010672170182343944,0.0,0.02523772325625344,0.0,0.028927842707018585,0.0,0.0,0.0, It made drinking the espresso a bit difficult as the bowl as shaped a bit funny,0.26890521517148047
7274,902,Blue Bottle 3,4.0 star rating,5/31/2019,0.0,0.024000768036865964,0.008364175006200557,0.0,0.0,0.011788388026930791,0.0,0.0536200737511109,0.0765340987537376,0.0,0.0754121221758452,0.02168666828774518,0.0,0.029031276274167444,0.0,0.0, Totally need a waffle and coffee shop around where I live though!,0.3004375703126036
7275,903,Chestnut Street Coffee,4.0 star rating,10/11/2018,0.023002185311411807,0.021166687833365082,0.007376508996209601,0.0,0.0,0.0,0.0,0.02364423007106362,0.056247275588568915,0.03178208630818641,0.053205792297841475,0.00956292184248745,0.0,0.01280158954404281,0.0,0.0,"Decent atmosphere, beautiful hand painted murals in Renaissance/Art nouveau style",0.23878927779317718
7276,903,Chestnut Street Coffee,4.0 star rating,10/11/2018,0.03450327796711771,0.0,0.0,0.02184260141652595,0.05157106231293967,0.06237828615518053,0.019810721293758184,0.0,0.03374836535314135,0.0,0.05985651633507166,0.02868876552746235,0.0,0.03840476863212843,0.11180339887498948,0.0582222509739582," Not bad, but very beige",0.5208300148422735
7277,903,Chestnut Street Coffee,4.0 star rating,10/11/2018,0.0,0.0,0.0,0.0,0.0,0.04410810913912309,0.02801659073402629,0.0,0.023863697995167382,0.0,0.0,0.04057204129667897,0.0,0.0,0.0,0.04116934847963091, Lots of beige,0.17772978764462663
7278,903,Chestnut Street Coffee,4.0 star rating,10/11/2018,0.0,0.0,0.0,0.0,0.0,0.0,0.02287545054358388,0.0,0.0,0.0,0.0,0.0,0.052814773301984634,0.02217300350792465,0.0,0.03361463227264072, Standard coffeehouse menu,0.1314778596261339
7279,903,Chestnut Street Coffee,4.0 star rating,10/11/2018,0.0,0.0,0.0,0.2162307221253254,0.07293249574894727,0.0,0.02801659073402629,0.025078493128775952,0.023863697995167382,0.0,0.19751642679408513,0.020286020648339485,0.0,0.0,0.0,0.16467739391852365, Nice staff,0.7486018410931905
7281,904,Antigua Coffee,4.0 star rating,9/21/2018,0.019138975058773818,0.0,0.0,0.012116095291816412,0.0,0.0259509356778541,0.01098901098901099,0.00983659429501009,0.018720224883668233,0.0,0.011067473785474295,0.007956831933771478,0.012685698213721506,0.03195469904433925,0.0,0.0,It was my first time going there today as I live a couple blocks from there but was very skeptical trying it based on recent reviews,0.16041653917344018
7282,904,Antigua Coffee,4.0 star rating,9/21/2018,0.0,0.0,0.0,0.06604581866838263,0.03898405877927252,0.0,0.014975497667455975,0.12064516593999952,0.0382670493768688,0.0,0.13574181991652137,0.01084333414387259,0.0,0.0,0.0,0.0880237696271323, It seems cozy and a nice cozy neighborhood cafe,0.5135265141195058
7283,904,Antigua Coffee,4.0 star rating,9/21/2018,0.028171808490950558,0.0,0.0,0.07133763750064218,0.04210759605332595,0.0,0.08087693101032828,0.01447907475876898,0.013777712461369824,0.0,0.14661792280149183,0.011712139482105111,0.0,0.0,0.0,0.0950765377083057, The girl working today seemed nice enough,0.5041573602672884
7284,904,Antigua Coffee,4.0 star rating,9/21/2018,0.04364357804719848,0.0,0.0,0.11051579279910752,0.09784921095801632,0.05917723823643537,0.050117601103258816,0.011215443081840885,0.010672170182343944,0.030151134457776365,0.16404520116564736,0.027216552697590872,0.0,0.0,0.1414213562373095,0.0, Wouldn't say she was pretty friendly but she didn't seem rude either,0.7460252789665254
7285,904,Antigua Coffee,4.0 star rating,9/21/2018,0.04879500364742666,0.0,0.007823969299055072,0.015445051580380386,0.0,0.011027027284780772,0.0,0.0,0.011931848997583691,0.0,0.014108316199577507,0.020286020648339485,0.04851346705148631,0.12220322548355289,0.11858541225631422,0.10292337119907728, I got vegetarian bagel and their cream cheese tasted very basic but okay,0.5216427136475743
7286,904,Antigua Coffee,4.0 star rating,9/21/2018,0.0,0.0,0.01277648836392393,0.07566499084579775,0.11909826683508275,0.036014120303280994,0.04575090108716776,0.02047650389446504,0.038969255642692005,0.16514456476895412,0.23038783879204575,0.04969039949999534,0.026407386650992317,0.0443460070158493,0.0,0.3025316904537665, Coffee is definitely very good,1.1672584141540137
7287,905,Sightglass 1,4.0 star rating,11/1/2018,0.019920476822239897,0.018330889377669163,0.01277648836392393,0.0,0.029774566708770687,0.13505295113730373,0.09150180217433553,0.030714755841697562,0.08768082519605701,0.0,0.023038783879204574,0.024845199749997667,0.013203693325496159,0.011086501753962325,0.0,0.01680731613632036,Beautiful workspace with lots of large communal tables perfect for awkward side-by-side working and chatting with strangers,0.5147342504669786
7288,905,Sightglass 1,4.0 star rating,11/1/2018,0.0,0.0,0.0,0.0,0.0,0.023576776053861583,0.014975497667455975,0.0,0.012755683125622932,0.0,0.0,0.02168666828774518,0.0,0.0,0.0,0.022005942406783077," For whatever reason, this store seems to accumulate a lot of heat",0.09500056754146874
7291,905,Sightglass 1,4.0 star rating,11/1/2018,0.056343616981901115,0.0,0.00903434156188163,0.0,0.0,0.02546582868491811,0.016175386202065656,0.23166519614030368,0.055110849845479294,0.0,0.03258176062255373,0.035136418446315335,0.05601852652299534,0.015678681139726626,0.0,0.023769134427076424,probably a combination of location and lots of natural light,0.5569797405752169
7292,905,Sightglass 1,4.0 star rating,11/1/2018,0.0,0.0,0.00903434156188163,0.0,0.0,0.10186331473967244,0.0,0.0,0.013777712461369824,0.0,0.06516352124510746,0.0,0.0,0.015678681139726626,0.0,0.0, Pretty popular spot but I've never had trouble finding a seat,0.20551757114775798
7293,905,Sightglass 1,4.0 star rating,11/1/2018,0.0,0.0,0.16795130118296184,0.027628948199776883,0.13046561461068842,0.009862873039405896,0.037588200827444115,0.011215443081840885,0.13873821237047126,0.15075567228888181,0.2145206476781542,0.03628873693012116,0.014463921353509292,0.0,0.0,0.14729193886373176,"Coffee was good, but it was pretty expensive for a pretty small cup of cold brew ($4",1.0867715104269875
7295,905,Sightglass 1,4.0 star rating,11/1/2018,0.020806259464411975,0.019145989526687092,0.10675685499538207,0.0,0.12439408271422457,0.02821164139665747,0.011946314428672727,0.021387010800697152,0.010175515014927262,0.028747978728803452,0.08422128736899887,0.008649988268461367,0.0,0.0,0.06741998624632421,0.017554669175502146, Their cups did not seem regular size and I really needed every last drop of caffeine,0.5494175781297503
7296,905,Sightglass 1,4.0 star rating,11/1/2018,0.0,0.0,0.016728350012401114,0.0,0.0,0.0,0.02995099533491195,0.0,0.06377841562811466,0.0,0.045247273305507124,0.03253000243161778,0.01728769260487695,0.029031276274167444,0.0,0.0,"Also, their bathroom is like the bathroom design of my dreams",0.23455400559159703
7297,905,Sightglass 1,4.0 star rating,11/1/2018,0.0,0.0,0.00903434156188163,0.017834409375160544,0.0,0.05093165736983622,0.016175386202065656,0.00723953737938449,0.020666568692054736,0.0,0.057018081089469035,0.017568209223157667,0.00933642108716589,0.015678681139726626,0.0,0.0, I'm pretty sure they got custom wooden accents made (like there is a wooden cover built into the wall and also a wooden holder for toilet seat covers,0.2214832931199025
7300,905,Sightglass 1,4.0 star rating,11/1/2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028216632399155013,0.0,0.0,0.0,0.0,0.0,because clearly that was necessary),0.028216632399155013
7301,905,Sightglass 1,4.0 star rating,11/1/2018,0.0,0.0,0.008364175006200557,0.0,0.0,0.0,0.0,0.02681003687555545,0.012755683125622932,0.0,0.045247273305507124,0.0,0.0,0.029031276274167444,0.0,0.0, I was also super digging the matte white wide subway tiles,0.1222084445870535
7302,905,Sightglass 1,4.0 star rating,11/1/2018,0.0,0.0,0.0,0.02184260141652595,0.0,0.0,0.0,0.017733172553297715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, And Aesop hand soap to top it off,0.03957577396982366
7304,906,Urban,4.0 star rating,5/11/2019,0.0,0.0,0.04182087503100278,0.01651145466709566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02168666828774518,0.05186307781463085,0.0,0.0,0.0,I ordered the Matcha Toffee + boba at their standard sweetness (75% I believe),0.13188207580047445
7305,906,Urban,4.0 star rating,5/11/2019,0.0,0.0,0.16609434873101106,0.0,0.2977456670877069,0.0,0.0,0.02047650389446504,0.0,0.0,0.0,0.0,0.0,0.0443460070158493,0.0,0.20168779363584435, The tea itself was delicious and creamy,0.7303503203648766
7306,906,Urban,4.0 star rating,5/11/2019,0.0,0.0,0.02555297672784786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, The boba soft and gummy,0.02555297672784786
7307,906,Urban,4.0 star rating,5/11/2019,0.03450327796711771,0.0,0.21023050639197363,0.0,0.2578553115646983,0.0467837146163854,0.019810721293758184,0.0,0.0,0.0,0.05985651633507166,0.04303314829119352,0.0,0.0,0.11180339887498948,0.0, The toffee wasn't my favorite in the drink,0.7838765953351879
7308,906,Urban,4.0 star rating,5/11/2019,0.03347309635022892,0.0,0.18785195309809202,0.010595217973953226,0.10006255865485197,0.015128956621341946,0.009609611342804464,0.008601852178182412,0.0,0.0,0.048391125339413595,0.013916095357447767,0.0,0.02794357369370707,0.0,0.0564838801239648, On its own it is tasty but they just put a lump of it on top of the drink so by the time I finished my tea the majority just sank to the bottom with the ice rather than really mixing in or adding flavor,0.5120579207339881
7309,906,Urban,4.0 star rating,5/11/2019,0.0,0.0,0.13344606874422757,0.0,0.09329556203566843,0.01880776093110498,0.023892628857345454,0.0,0.010175515014927262,0.0,0.060158062406427765,0.025949964805384102,0.04137242371308475,0.023158946856941927,0.0,0.017554669175502146," Maybe I should have mixed it up better before drinking, but seems like they should mix it into the milk if that's the case",0.44781160254061436
7310,906,Urban,4.0 star rating,5/11/2019,0.0,0.0,0.03345670002480222,0.0,0.03898405877927252,0.023576776053861583,0.04492649300236792,0.013405018437777725,0.012755683125622932,0.0,0.06032969774067616,0.01084333414387259,0.0,0.014515638137083722,0.0,0.022005942406783077, I love the matcha and would order again but would skip the toffee next time,0.27479934185212046
7312,907,Flywheel Coffee,4.0 star rating,2/21/2019,0.0,0.0,0.006388244181961965,0.05044332723053183,0.029774566708770687,0.2971164925020681,0.19444132962046298,0.07166776363062764,0.11690776692807602,0.0,0.0921551355168183,0.0,0.0,0.02217300350792465,0.0,0.05042194840896109,Came here this week to quickly work before closing time- great space with different seating but access to outlets,0.9314895782362034
7313,907,Flywheel Coffee,4.0 star rating,2/21/2019,0.014712247158412491,0.0,0.18400320925687252,0.018627433076293613,0.17591979885341696,0.046546833526619105,0.1267097991405177,0.03780725091620722,0.07914693236032659,0.0,0.08507634774125716,0.0,0.0,0.04093962091920629,0.0,0.12413025615484025," Oat milk latte was DELICIOUS and the two peeps behind the bar were fun and great! However, would appreciate some cocoa and cinnamon to add! Will def be back for late night caffeine hits and work space",0.93361972910397
7315,908,Ritual Coffee,4.0 star rating,4/21/2019,0.028171808490950558,0.0,0.03613736624752651,0.017834409375160544,0.21053798026662976,0.05093165736983622,0.0,0.057916299035075926,0.11022169969095859,0.0,0.08145440155638432,0.023424278964210222,0.01867284217433178,0.07839340569863312,0.0,0.21392220984368782,Had a great cappuccino here on my first stop of delicious coffee spots in SF,0.9276183587133854
7316,908,Ritual Coffee,4.0 star rating,4/21/2019,0.0,0.0,0.0,0.19658341274873353,0.05157106231293967,0.07797285769397566,0.1188643277625491,0.03546634510659543,0.1349934614125654,0.0,0.13966520478183386,0.0,0.0,0.0,0.0,0.0291111254869791, Cute space with friendly staff,0.7842277973061718
7317,908,Ritual Coffee,4.0 star rating,4/21/2019,0.0,0.0,0.01277648836392393,0.05044332723053184,0.0,0.0,0.0,0.02047650389446504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, The line was out the front door but moved quickly,0.08369631948892081
7319,909,Cafe 1,4.0 star rating,10/1/2017,0.019138975058773818,0.0,0.01841287944444585,0.15750923879361337,0.14303239192265577,0.13840499028188855,0.41758241758241765,0.07869275436008072,0.14040168662751173,0.052888588534794514,0.34309168734970313,0.039784159668857386,0.012685698213721506,0.021303132696226166,0.06201736729460423,0.17762741721961037,"Great place to work or catch up with a friend: free wifi, good coffee, friendly staff, not to crowded!",1.8225733850489048
7321,910,Neighbor,4.0 star rating,5/27/2019,0.0,0.0,0.00903434156188163,0.017834409375160544,0.0,0.0,0.0,0.01447907475876898,0.04133313738410947,0.0,0.0,0.035136418446315335,0.03734568434866356,0.0627147245589065,0.045643546458763846,0.0,25/5Came by on a Friday morning around 10am for a quick breakfast,0.26352133689256985
7322,910,Neighbor,4.0 star rating,5/27/2019,0.0,0.0,0.0,0.0,0.0,0.022054054569561544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, Luckily there was no line and I was in and out in 5 minutes,0.022054054569561544
7323,910,Neighbor,4.0 star rating,5/27/2019,0.0,0.016395645894598822,0.022855277196375177,0.0,0.0,0.2335370613291757,0.0,0.091573709299126,0.12199306650947718,0.0,0.061819544247393256,0.007407407407407407,0.0,0.03966427448724864,0.0,0.0," The shop is small though they have 3 large benches outside for seating along with their extras setup (water, cream, sugar, napkins, etc",0.5952459863708022
7325,910,Neighbor,4.0 star rating,5/27/2019,0.0,0.0,0.0,0.0,0.0,0.0418446264488753,0.017719247798458352,0.06344412685745153,0.0,0.0,0.0,0.0,0.0,0.017175134664318158,0.0,0.0, Unfortunately no shade or outdoor heaters available,0.14018313576910335
7326,910,Neighbor,4.0 star rating,5/27/2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.269637539144169,0.0301854556236491,0.0,0.0,0.0,0.0,0.0,0.0,0.0, Parking in the area is mostly street and can be difficult,0.2998229947678181
7327,910,Neighbor,4.0 star rating,5/27/2019,0.0,0.0,0.0,0.0,0.0,0.015594571538795133,0.0,0.0,0.0,0.0,0.019952172111690553,0.0,0.0,0.0,0.0,0.0, Easy to access by MUNI though,0.035546743650485685
7328,910,Neighbor,4.0 star rating,5/27/2019,0.0,0.0,0.0,0.5548765995358502,0.059549133417541374,0.0,0.04575090108716776,0.04095300778893008,0.0,0.0,0.13823270327522744,0.0,0.026407386650992317,0.0,0.0,0.0, Service is really friendly,0.8657697317557091
7329,910,Neighbor,4.0 star rating,5/27/2019,0.0,0.0,0.023471907897165217,0.03089010316076077,0.07293249574894727,0.011027027284780772,0.04202488610103943,0.012539246564387976,0.1312503389734206,0.033709993123162106,0.12697484579619758,0.0710010722691882,0.04851346705148631,0.013578136164839211,0.0,0.1852620681583391, They have a small menu but if you're coming for baked goods you just have to look on the rack to see what they have,0.8031755882937145
7330,910,Neighbor,4.0 star rating,5/27/2019,0.04364357804719848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010672170182343944,0.06030226891555273,0.0,0.10886621079036349,0.0,0.04857861675572603,0.0,0.0,I got the following items:1) Everything Croissant: The only item I semi regret,0.2720628446911847
7331,910,Neighbor,4.0 star rating,5/27/2019,0.02608202654786505,0.0,0.016728350012401114,0.03302290933419132,0.07796811755854503,0.011788388026930791,0.04492649300236792,0.02681003687555545,0.025511366251245865,0.07207499701564471,0.16590666878685945,0.03253000243161778,0.01728769260487695,0.029031276274167444,0.0,0.1760475392542646, It's still pretty good but it can't compare to the other two items,0.7557158639765336
7332,910,Neighbor,4.0 star rating,5/27/2019,0.02182178902359924,0.0,0.0,0.027628948199776883,0.0,0.019725746078811793,0.0,0.0,0.032016510547031835,0.0,0.06309430814063359,0.0,0.0,0.024289308377863014,0.0,0.07364596943186588, The top layer is very flaky but most of the flavor is there so once it flakes off the remainder is pretty flavorless,0.26222257979958224
